TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
SHUBHAM,EC20_OCC_UPSS_VOICE,DIFF_Summary,10,0,10,26247,PASS,FAIL,7.33,19-06-2023 06:23PM,SHUBHAM_EC20_OCC_UPSS_VOICE_DIFF_Summary_2023_06_19-06_23_10_PM.txt
SHUBHAM,EC20_OCC_UPSS_VOICE,ZIP_Detailed,10,0,10,26247,PASS,n/a,0.05,19-06-2023 06:24PM,SHUBHAM_EC20_OCC_UPSS_VOICE_ZIP_Detailed_2023_06_19-06_24_13_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,989.80,19-06-2023 06:31PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_19-06_14_44_PM.txt
SHUBHAM,EC20_OCC_HDP_VOICE,DIFF_Summary,10,0,10,26289,PASS,FAIL,4.19,19-06-2023 06:35PM,SHUBHAM_EC20_OCC_HDP_VOICE_DIFF_Summary_2023_06_19-06_35_40_PM.txt
SHUBHAM,EC20_OCC_HDP_VOICE,ZIP_Detailed,10,0,10,26289,PASS,n/a,0.05,19-06-2023 06:36PM,SHUBHAM_EC20_OCC_HDP_VOICE_ZIP_Detailed_2023_06_19-06_36_09_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.61,19-06-2023 06:42PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_19-06_42_17_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,ZIP_Detailed,10,0,10,5466,PASS,n/a,0.03,19-06-2023 06:43PM,SHUBHAM_EC20_OCC_HADOOP_SMS_ZIP_Detailed_2023_06_19-06_43_00_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,889.48,19-06-2023 06:59PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_19-06_44_39_PM.txt
SHUBHAM,EC20_OCC_HDP_VOICE,DIFF_Summary,24923,0,24923,93772848,PASS,FAIL,14853.23,19-06-2023 10:45PM,SHUBHAM_EC20_OCC_HDP_VOICE_DIFF_Summary_2023_06_19-06_37_35_PM.txt
SHUBHAM,EC20_OCC_UPSS_VOICE,DIFF_Summary,24923,0,24923,93614807,PASS,FAIL,15509.63,19-06-2023 10:45PM,SHUBHAM_EC20_OCC_UPSS_VOICE_DIFF_Summary_2023_06_19-06_27_29_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Summary,1,0,1,83203,PASS,FAIL,19.18,20-06-2023 07:07PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Summary_2023_06_20-07_07_30_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,ZIP_Detailed,1,0,1,83203,PASS,n/a,0.14,20-06-2023 07:09PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_ZIP_Detailed_2023_06_20-07_09_16_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Summary,1,0,1,83203,PASS,FAIL,13.78,20-06-2023 07:23PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Summary_2023_06_20-07_23_22_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,ZIP_Detailed,1,0,1,83203,PASS,n/a,0.13,20-06-2023 07:32PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_ZIP_Detailed_2023_06_20-07_32_21_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Detailed,1,0,1,83203,PASS,FAIL,16.94,20-06-2023 07:33PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Detailed_2023_06_20-07_33_36_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Detailed,1,0,1,83203,PASS,FAIL,13.28,22-06-2023 10:44AM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Detailed_2023_06_22-10_44_03_AM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Summary,1,0,1,179089,PASS,PASS,27.58,03-07-2023 09:21PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Summary_2023_07_03-09_21_32_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,ZIP_Detailed,1,0,1,179089,PASS,n/a,0.26,03-07-2023 09:22PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_ZIP_Detailed_2023_07_03-09_22_39_PM.txt
SHUBHAM,EC20_OCC_ERIC_UPSS_DATA,DIFF_Summary,1,0,1,178621,PASS,PASS,29.53,03-07-2023 09:24PM,SHUBHAM_EC20_OCC_ERIC_UPSS_DATA_DIFF_Summary_2023_07_03-09_23_46_PM.txt
SHUBHAM,EC20_OCC_ERIC_UPSS_DATA,ZIP_Detailed,1,0,1,178621,PASS,n/a,0.25,03-07-2023 09:24PM,SHUBHAM_EC20_OCC_ERIC_UPSS_DATA_ZIP_Detailed_2023_07_03-09_24_48_PM.txt
